MA,2,3004,75,20101,PROZAC WEE,116,13,3095.89,3095.89,0
MA,2,3004,75,20102,PROZAC WEE,24,6,630.42,630.42,0
MA,2,3004,75,20103,PROZAC WEE,88,6,2745.1,2727.1,18
MA,2,3004,75,20104,PROZAC WEE,64,4,2055.28,2043.28,12
MA,2,3227,30,20101,STRATTERA ,11613,264,39998.25,39998.25,0
MA,2,3227,30,20102,STRATTERA ,15984,379,65952.73,65952.73,0
MA,2,3227,30,20103,STRATTERA ,13835,328,57407.82,57407.82,0
MA,2,3227,30,20104,STRATTERA ,14992,359,62201.59,62201.59,0
MA,2,3228,30,20101,STRATTERA ,28551,675,109685.45,109685.45,0
MA,2,3228,30,20102,STRATTERA ,39193,989,170842.4,170842.4,0
MA,2,3228,30,20103,STRATTERA ,37402,947,162519.51,162519.51,0
MA,2,3228,30,20104,STRATTERA ,36728,947,162808.38,162808.38,0
MA,2,3229,30,20101,STRATTERA ,36894,982,146920.75,146920.75,0
MA,2,3229,30,20102,STRATTERA ,50336,1390,234717.45,234717.45,0
MA,2,3229,30,20103,STRATTERA ,49518.5,1367,234704.75,234704.75,0
MA,2,3229,30,20104,STRATTERA ,49525,1409,239099.5,239099.5,0
MA,2,3230,30,20102,SYMBYAX 3-,30,1,259.22,47,212.22
MA,2,3230,30,20104,SYMBYAX 3-,60,2,303.17,303.17,0
MA,2,3231,30,20101,SYMBYAX 6-,90,3,968.49,75.45,893.04
MA,2,3231,30,20102,SYMBYAX 6-,339,12,4059.33,4059.33,0
MA,2,3231,30,20103,SYMBYAX 6-,210,7,2472.79,2472.79,0
MA,2,3231,30,20104,SYMBYAX 6-,60,2,713.92,707.92,6
MA,2,3232,30,20103,SYMBYAX 12,60,1,1062.92,1059.92,3
MA,2,3233,1,20102,SYMBYAX 6-,30,1,354.06,50,304.06
MA,2,3233,30,20101,SYMBYAX 6-,60,2,640.24,94,546.24
MA,2,3233,30,20102,SYMBYAX 6-,450,14,4089.89,4089.89,0
MA,2,3233,30,20103,SYMBYAX 6-,450,15,3985.92,3985.92,0
MA,2,3233,30,20104,SYMBYAX 6-,464,16,5459.15,4500.96,958.19
MA,2,3233,33,20101,SYMBYAX 6-,30,1,328.17,47,281.17
